long;lat;id;nombre;categoria;cocina;ambientacion;telefono;mail;horario;calle_nombre;calle_altura;calle_cruce;direccion_completa;barrio;comuna;codigo_postal;codigo_postal_argentino
-58.43054741;-34.57246597;445;SOUL CAFE;RESTAURANTE;DE AUTOR;PSICODELICO;4778 3115;N/A;NO ESPECIFICADA;BAEZ;246;N/A;BAEZ 246;Palermo;14;1426.0;C1426BRF
-58.37387634;-34.64184045;936;SPEED WEB;CAFE;SANDWICHERIA;MODERNO;5941 9699;N/A;NO ESPECIFICADA;MONTES DE OCA MANUEL;1186;N/A;MONTES DE OCA, MANUEL 1186;Barracas;4;1270.0;C1270AAY
-58.36673439;-34.60631616;1628;SPELL CAFE;RESTAURANTE;INTERNACIONAL;MODERNO;4334 0512;www.spell-cafâ€š.com.ar;NO ESPECIFICADA;MOREAU DE JUSTO ALICIA;740;N/A;MOREAU DE JUSTO, ALICIA AV. 740;Puerto Madero;1;1107.0;C1107AAP
-58.3665228;-34.60819246;1629;SPETTUS;OTROS;INTERNACIONAL;MODERNO;4334 4126;spettus-vtas@maderonet.net.ar;lunes a lunes de 8 al cierre;MOREAU DE JUSTO ALICIA;876;N/A;MOREAU DE JUSTO, ALICIA AV. 876;Puerto Madero;1;1107.0;C1107AAR
-58.41555078;-34.62081443;1068;SPIAGGE DI NAPOLI;CONFITERIA;ITALIANA;GENERAL;4931 4420;N/A;lunes a domingo mediodia y noche;INDEPENDENCIA;3527;N/A;INDEPENDENCIA AV. 3527;Almagro;5;1226.0;C1226AAA
-58.39155664;-34.6157943;1473;SPIGA;RESTAURANTE;ITALIANA;MODERNO;4383 9971;N/A;NO ESPECIFICADA;ENTRE RIOS;602;N/A;ENTRE RIOS AV. 602;Monserrat;1;1080.0;C1080ABN
-58.43071678;-34.58900556;444;SPIRIT;RESTAURANTE;TAPAS;DISENIO;4833 4360;spiritserrano@yahoo.com.ar;lunes a domingo de 10 al cierre;SERRANO;1550;N/A;SERRANO 1550;Palermo;14;1414.0;C1414DFF
-58.43197569;-34.58883246;446;SPLENDID;RESTAURANTE;TRADICIONAL;CLASICO PORTENIO;4833 4477;N/A;NO ESPECIFICADA;GORRITI;5099;N/A;GORRITI 5099;Palermo;14;1414.0;C1414BJQ
-58.39799279;-34.60727931;878;SPOCK RESTO & BAR;BAR;INTERNACIONAL;MODERNO;4952 5486;N/A;NO ESPECIFICADA;PERON JUAN DOMINGO TTE.;2202;N/A;PERON, JUAN DOMINGO, TTE. GENERAL 2202;Balvanera;3;1040.0;C1040AAJ
-58.3740944;-34.60015087;2497;SR. WILL;RESTAURANTE;GASTRONOMIA GENERAL;GENERAL;4312 5605;N/A;NO ESPECIFICADA;SAN MARTIN;678;N/A;SAN MARTIN 678;San Nicolas;1;1004.0;C1004AAN
-58.38474581;-34.59570244;2042;STA FE 1234;RESTAURANTE;INTERNACIONAL;MODERNO;4814 3676;N/A;NO ESPECIFICADA;SANTA FE;1234;N/A;SANTA FE AV. 1234;Retiro;1;1059.0;C1059ABT
-58.46650754;-34.63002923;1201;STAFF;CONFITERIA;MINUTAS;MODERNO;4637 8372;N/A;NO ESPECIFICADA;RIVADAVIA;7178;N/A;RIVADAVIA AV. 7178;Flores;7;1406.0;C1406GMO
-58.45919058;-34.55081869;1520;STAFFORD;CAFE;MINUTAS;ANTIGUO;4782 6334;N/A;NO ESPECIFICADA;IBERA;1914;N/A;IBERA 1914;NuÃ±ez;13;1429.0;C1429CLJ
-58.42665956;-34.5980193;667;STAR;RESTAURANTE;PIZZERIA;MODERNO;4867 6699;N/A;NO ESPECIFICADA;ESTADO DE ISRAEL;4302;N/A;ESTADO DE ISRAEL AV. 4302;Almagro;5;1185.0;C1185AAP
-58.40227486;-34.59404809;1929;STAR CAFE;CAFE;MINUTAS;CLASICO PORTENIO;4826 2642;N/A;lunes a sabado de 6 a 22;PUEYRREDON AV;1430;N/A;PUEYRREDON AV. 1430;Recoleta;2;1118.0;C1118AAR
-58.39039004;-34.60910061;2499;START CAFE;RESTAURANTE;INTERNACIONAL;MODERNO;4381 2680;N/A;lunes a domingo de 8 a 00;RIVADAVIA AV;1699;N/A;RIVADAVIA AV. 1699;San Nicolas;1;1033.0;C1033AAG
-58.42221568;-34.58954526;448;STEFANO;RESTAURANTE;MINUTAS;MODERNO;4833 5833;N/A;lunes a domingo de 8 a 20;GASCON;1791;N/A;GASCON 1791;Palermo;14;1414.0;C1414DWC
-58.37624832;-34.59992181;2496;ST. GEORGE;CAFE;MINUTAS;CLASICO PORTENIO;4322 1546;N/A;lunes a viernes de 6 a 20;VIAMONTE;662;N/A;VIAMONTE 662;San Nicolas;1;1053.0;C1053ABN
-58.39481738;-34.59702497;1930;ST. GEORGE & THE DRAGON;RESTAURANTE;INTERNACIONAL;CLASICO PORTENIO;4813 9547;stgeorge@fibertel.com.ar;NO ESPECIFICADA;RIOBAMBA;1020;N/A;RIOBAMBA 1020;Recoleta;2;1116.0;C1116ABF
-58.37965627;-34.60715129;2498;ST. MICHAEL;CAFE;INTERNACIONAL;CLASICO PORTENIO;4394 5840;N/A;lunes a viernes de 8 a 20;MITRE BARTOLOME;901;N/A;MITRE, BARTOLOME 901;San Nicolas;1;1036.0;C1036AAQ
-58.43689626;-34.58520865;447;STONE BAR- PHILOSOPHY;RESTAURANTE;GASTRONOMIA GENERAL;GENERAL;4773 6005;N/A;NO ESPECIFICADA;GORRITI;5578;N/A;GORRITI 5578;Palermo;14;1414.0;C1414BKD
-58.46095345;-34.561995;553;STOPPY;RESTAURANTE;PARRILLA;RUSTICA;4786 4628;anaraffaelli@starmedia.com;NO ESPECIFICADA;MOLDES;2288;N/A;MOLDES 2288;Belgrano;13;1428.0;C1428CRJ
-58.51265163;-34.60135433;2727;STYLO CAFE;BAR;SANDWICHERIA;BRITANICA;5404 5856;N/A;NO ESPECIFICADA;FERNANDEZ DE ENCISO;3934;N/A;FERNANDEZ DE ENCISO 3934;Villa Devoto;11;1419.0;C1419GDO
-58.3899699;-34.61565167;1474;SUA;RESTAURANTE;GASTRONOMIA GENERAL;MODERNO;4381 8995;N/A;NO ESPECIFICADA;MEXICO;1670;N/A;MEXICO 1670;Monserrat;1;1100.0;C1100ACB
-58.38425271;-34.58913708;2043;SUBITO;RESTAURANTE;ITALIANA;MODERNO;4815 1725;N/A;NO ESPECIFICADA;POSADAS;1245;N/A;POSADAS 1245;Retiro;1;1011.0;C1011ABE
-58.38425271;-34.58913708;1931;SUBITO PARRILLA;CAFE;PARRILLA;RUSTICA;4815 1725;N/A;NO ESPECIFICADA;POSADAS;1245;N/A;POSADAS 1245;Retiro;1;1011.0;C1011ABE
-58.43211879;-34.58029396;449;SUDESTADA;RESTAURANTE;ORIENTAL;MODERNO;4776 3777;sudestada@fibertel.com.ar;lunes a sabado de 12 a 15.30 - lunes a miercoles de 20.30 a 2;GUATEMALA;5602;N/A;GUATEMALA 5602;Palermo;14;1425.0;C1425BVJ
-58.38097616;-34.60265665;2501;SUEVE;RESTAURANTE;INTERNACIONAL;CLASICO PORTENIO;4326 2603;N/A;NO ESPECIFICADA;PELLEGRINI CARLOS;491;N/A;PELLEGRINI, CARLOS 491;San Nicolas;1;1009.0;C1009ABI
-58.39458734;-34.61053911;880;SUGARY COFEE;CAFE;TRADICIONAL;MODERNO;4953 8933;N/A;NO ESPECIFICADA;YRIGOYEN HIPOLITO;2000;N/A;YRIGOYEN, HIPOLITO 2000;Balvanera;3;1089.0;C1089AAL
-58.37975098;-34.59938535;2500;SUIPACHA 772;RESTAURANTE;VEGETARIANA;CLASICO PORTENIO;4322 5792;N/A;lunes a viernes de 7.30 a 19;SUIPACHA;772;N/A;SUIPACHA 772;San Nicolas;1;1008.0;C1008AAP
-58.37978869;-34.6013202;2502;SUITU;RESTAURANTE;MINUTAS;CLASICO PORTENIO;4326 0530;N/A;lunes a sabado de 7 a 22.30;TUCUMAN;902;N/A;TUCUMAN 902;San Nicolas;1;1049.0;C1049AAT
-58.38727701;-34.59113616;2044;SUKHOTHA;RESTAURANTE;CHINA;CHINA;4815 4948;N/A;NO ESPECIFICADA;MONTEVIDEO;1671;N/A;MONTEVIDEO 1671;Retiro;1;1021.0;C1021AAA
-58.42911853;-34.58796652;450;SULIVAN'S;RESTAURANTE;INTERNACIONAL;IRLANDES;4832 6442;N/A;NO ESPECIFICADA;BORGES JORGE LUIS;1702;N/A;BORGES, JORGE LUIS 1702;Palermo;14;1414.0;C1414DGD
-58.39895177;-34.60453176;879;SUMALARO;CAFE;MINUTAS;MODERNO;4951 1643;N/A;NO ESPECIFICADA;CORRIENTES;2261;N/A;CORRIENTES AV. 2261;Balvanera;3;1046.0;C1046AAA
-58.47849773;-34.68659673;2790;SUPER NOVA;RESTAURANTE;PIZZERIA;MODERNO;4633 2828;N/A;NO ESPECIFICADA;BARROS PAZOS JOSE;6602;N/A;BARROS PAZOS, JOSE 6602;Villa Riachuelo;8;1439.0;C1439CJZ
-58.42388404;-34.57725778;451;SUPER PIZZA;RESTAURANTE;INTERNACIONAL;MODERNO;4777 6461;N/A;NO ESPECIFICADA;GODOY CRUZ;2851;N/A;GODOY CRUZ 2851;Palermo;14;1425.0;C1425FQM
-58.42853535;-34.61888401;1069;SUPERRED;PUB;GASTRONOMIA GENERAL;GENERAL;NO DISPONIBLE;N/A;NO ESPECIFICADA;LA PLATA;351;N/A;LA PLATA AV. 351;Caballito;6;1235.0;C1235ABA
-58.40321398;-34.58364228;2849;SushiClub Barrio Norte;DELIVERY & TAKE AWAY;SUSHI;VANGUARDISTA;4801-4361;contacto@sushiclubweb.com;Delivery todos los dias de 17 a 00;Las Heras;2956;N/A;LAS HERAS GENERAL AV. 2956;Recoleta;2;1425.0;C1425AST
-58.43607859;-34.56543393;2848;SushiClub Belgrano;DELIVERY & TAKE AWAY;SUSHI;VANGUARDISTA;4773-1138;contacto@sushiclubweb.com;Delivery todos los dias de 17 a 00;migueletes;984;N/A;MIGUELETES 984;Palermo;14;1426.0;C1426BUL
-58.44035279;-34.62656158;2846;SushiClub Caballito;RESTAURANTE;SUSHI;VANGUARDISTA;3967-6212;contacto@sushiclubweb.com;domingo a miercoles de 12 a 1 - jueves de 12 a 1.30 - viernes y sabado de 12 a 2 - Delivery 12 a 00;pedro goyena;878;N/A;GOYENA, PEDRO AV. 878;Caballito;6;1424.0;C1424BSV
-58.51130832;-34.60067216;2847;Sushiclub Devoto;RESTAURANTE;SUSHI;VANGUARDISTA;4504-7942;contacto@sushiclubweb.com;domingo a miercoles de 20 a 00 - jueves de 20 a 00.30 - viernes y sabado de 20 a 1;Chivilcoy;3818;N/A;CHIVILCOY AV. 3818;Villa Devoto;11;1419.0;C1419BDH
-58.43081712;-34.57237117;2840;SushiClub Las CaÃ±itas;RESTAURANTE;SUSHI;VANGUARDISTA;4799-1402;contacto@sushiclubweb.com;domingo a miercoles de 12 a 1 - jueves de 12 a 1.30 - viernes y sabado de 12 a 2 - Delivery 12 a 00;Baez;268;N/A;BAEZ 268;Palermo;14;1426.0;C1426BRF
-58.36160718;-34.61490565;2844;SushiClub Madero Este;RESTAURANTE;SUSHI;VANGUARDISTA;4314-5553;contacto@sushiclubweb.com;domingo a miercoles de 12 a 1 - jueves de 12 a 1.30 - viernes y sabado de 12 a 2 - Delivery 12 a 00;Petrona Eyle;471;N/A;EYLE, PETRONA 471;Puerto Madero;1;;CnanXXX
-58.43752021;-34.58453077;2841;SushiClub Palermo Hollywood;RESTAURANTE;SUSHI;VANGUARDISTA;4777-6045;contacto@sushiclubweb.com;domingo a miercoles de 12 a 1 - jueves de 12 a 1.30 - viernes y sabado de 12 a 2;Gorriti;5641;N/A;GORRITI 5641;Palermo;14;1414.0;C1414BKE
-58.3672117;-34.60144387;2843;SushiClub Puerto Madero;RESTAURANTE;SUSHI;VANGUARDISTA;4312-6248;contacto@sushiclubweb.com;domingo a miercoles de 12 a 1 - jueves de 12 a 1.30 - viernes y sabado de 12 a 2 - Delivery 12 a 00;Alicia Moreau de Justo;286;N/A;MOREAU DE JUSTO, ALICIA AV. 286;Puerto Madero;1;1107.0;C1107AAF
-58.38213118;-34.5902442;2845;SushiClub Recova de Posadas;RESTAURANTE;SUSHI;VANGUARDISTA;4394-4888;contacto@sushiclubweb.com;domingo a miercoles de 12 a 1 - jueves de 12 a 1.30 - viernes y sabado de 12 a 2 - Delivery 12 a 00;9 de julio;0;posadas;9 DE JULIO AV. y POSADAS;Retiro;1;;CnanXXX
-58.42294011;-34.57378834;2842;SushiClub Sinclair;RESTAURANTE;SUSHI;VANGUARDISTA;4774-4232;contacto@sushiclubweb.com;domingo a miercoles de 12 a 1 - jueves de 12 a 1.30 - viernes y sabado de 12 a 2 - Delivery de 12 a 00;Sinclair;3102;N/A;SINCLAIR 3102;Palermo;14;1425.0;C1425FRF
-58.3920062;-34.59950573;1932;SWEET CAFE;CAFE;TRADICIONAL;CLASICO PORTENIO;4815 9963;N/A;NO ESPECIFICADA;CORDOBA;1735;N/A;CORDOBA AV. 1735;Recoleta;2;1055.0;C1055AAH
-58.40441249;-34.59102674;1933;SWEETLY PAN Y CAFE;CAFE;MINUTAS;MODERNO;4826 2572;cristianmoares@hotmail.com;lunes a domingo de 7 a 1;BERUTI;2802;N/A;BERUTI 2802;Recoleta;2;1425.0;C1425BBH
-58.37461404;-34.60220449;2503;SWING;BAR;MINUTAS;CLASICO PORTENIO;4322 5987;N/A;lunes a viernes de 7 a 21;LAVALLE;558;N/A;LAVALLE 558;San Nicolas;1;1047.0;C1047AAL
-58.38546132;-34.59864941;2045;TABARE;BAR;SANDWICHERIA;CLASICO PORTENIO;4816 3681;N/A;NO ESPECIFICADA;TALCAHUANO;857;N/A;TALCAHUANO 857;Retiro;1;1013.0;C1013AAQ
-58.41365918;-34.59065495;455;TABARE;RESTAURANTE;INTERNACIONAL;TANGO;4821 7598;N/A;NO ESPECIFICADA;CHARCAS;3387;N/A;CHARCAS 3387;Palermo;14;1425.0;C1425BMQ
-58.37978808;-34.61643279;2624;TABERNA BASKA;RESTAURANTE;MEDITERRANEA;GENERAL;4334 0903;N/A;martes a sabado de 12 al cierre;CHILE;980;N/A;CHILE 980;Monserrat;1;1098.0;C1098AAT
-58.40986255;-34.58003573;454;TA! CHIVITO;RESTAURANTE;URUGUAYA;CLASICO PORTENIO;4807 6630;N/A;NO ESPECIFICADA;SCALABRINI ORTIZ RAUL;3193;N/A;SCALABRINI ORTIZ, RAUL 3193;Palermo;14;1425.0;C1425DBM
-58.43397741;-34.62697875;1072;TACO'S;PUB;GASTRONOMIA GENERAL;GENERAL;NO DISPONIBLE;N/A;NO ESPECIFICADA;MORENO JOSE MARIA;714;N/A;MORENO, JOSE MARIA AV. 714;Caballito;6;1424.0;C1424AAU
-58.44801202;-34.63019207;1070;TADEO;RESTAURANTE;PARRILLA;CLASICO PORTENIO;NO DISPONIBLE;N/A;NO ESPECIFICADA;DIRECTORIO;1500;N/A;DIRECTORIO AV. 1500;Parque Chacabuco;7;1406.0;C1406GZQ
-58.39980801;-34.58355894;456;TAGLE;RESTAURANTE;INTERNACIONAL;GENERAL;4802 9570;N/A;lunes a viernes de 12 a 16;TAGLE;2621;N/A;TAGLE 2621;Recoleta;2;1425.0;C1425EEC
-58.50206201;-34.59489049;2730;TAIPEI;BAR;TENEDOR LIBRE;CLASICO PORTENIO;NO DISPONIBLE;N/A;NO ESPECIFICADA;SAN MARTIN;6133;N/A;SAN MARTIN AV. 6133;Agronomia;15;1419.0;C1419IBE
-58.47409277;-34.54134624;2078;TAI PEI;RESTAURANTE;CHINA;CHINA;4702 6354;N/A;NO ESPECIFICADA;CABILDO;4716;N/A;CABILDO AV. 4716;Saavedra;12;1429.0;C1429ABS
-58.40386404;-34.59848071;881;TAJO;CAFE;MINUTAS;MODERNO;4961 7020;www.riosdeespana.com;NO ESPECIFICADA;CORDOBA;2602;N/A;CORDOBA AV. 2602;Balvanera;3;1187.0;C1187AAN
-58.37391174;-34.60156121;2504;TAKI'S;BAR;GASTRONOMIA GENERAL;GENERAL;4394 6777;N/A;NO ESPECIFICADA;SAN MARTIN;565;N/A;SAN MARTIN 565;San Nicolas;1;1004.0;C1004AAK
-58.47431579;-34.62986565;1203;TALA BUENA;CONFITERIA;PIZZERIA;CLASICO PORTENIO;4637 9348;N/A;NO ESPECIFICADA;CUENCA;141;N/A;CUENCA 141;Flores;7;1406.0;C1406ARA
-58.38554307;-34.59730631;2046;TALCAHUANO 999;BAR;MINUTAS;MODERNO;4816 1973;N/A;NO ESPECIFICADA;TALCAHUANO;999;N/A;TALCAHUANO 999;Retiro;1;1013.0;C1013AAS
-58.43409725;-34.62716617;1073;TALNASSONS;RESTAURANTE;MODERNO;GENERAL;4924 2796;N/A;NO ESPECIFICADA;MORENO JOSE MARIA;735;N/A;MORENO, JOSE MARIA AV. 735;Caballito;6;1424.0;C1424AAH
-58.39997483;-34.59501445;1934;TAMARACO;RESTAURANTE;GASTRONOMIA GENERAL;GENERAL;NO DISPONIBLE;N/A;NO ESPECIFICADA;SANTA FE;2301;N/A;SANTA FE AV. 2301;Recoleta;2;1123.0;C1123AAF
-58.38626048;-34.61336454;1475;TAMIRIS;RESTAURANTE;MINUTAS;CLASICO PORTENIO;4383 4114;N/A;NO ESPECIFICADA;BELGRANO;1401;N/A;BELGRANO AV. 1401;Monserrat;1;1093.0;C1093AAC
-58.3761412;-34.59750986;2047;TANCAT;RESTAURANTE;INTERNACIONAL;MODERNO;4312 6106;laporo_5a@yahoo.com.ar;lunes a sabado de 12 a 1;PARAGUAY;645;N/A;PARAGUAY 645;Retiro;1;1057.0;C1057AAG
-58.45022483;-34.56735624;608;TAO-TAO;RESTAURANTE;JAPONESA;CINE;4788 3399;N/A;NO ESPECIFICADA;CABILDO;1418;N/A;CABILDO AV. 1418;Colegiales;13;1426.0;C1426ABO
-58.45022483;-34.56735624;554;TAO-TAO;RESTAURANTE;CHINA;ORIENTAL;4783 5806;N/A;NO ESPECIFICADA;CABILDO;1418;N/A;CABILDO AV. 1418;Colegiales;13;1426.0;C1426ABO
-58.43642988;-34.58555876;457;TATANA;RESTAURANTE;GASTRONOMIA GENERAL;GENERAL;4779 9267;N/A;NO ESPECIFICADA;GORRITI;5516;N/A;GORRITI 5516;Palermo;14;1414.0;C1414BKD
-58.37257595;-34.60046238;2505;TATI;RESTAURANTE;TRADICIONAL;CLASICO PORTENIO;4313 6538;N/A;NO ESPECIFICADA;RECONQUISTA;627;N/A;RECONQUISTA 627;San Nicolas;1;1003.0;C1003ABM
-58.50462172;-34.65342864;1319;TAXCO CAFE;PUB;INTERNACIONAL;MODERNO;4686 5978;N/A;NO ESPECIFICADA;ALBERDI JUAN BAUTISTA;6099;N/A;ALBERDI, JUAN BAUTISTA AV. 6099;Mataderos;9;1440.0;C1440AAL
-58.39451199;-34.59448359;1935;TEATRIZ;RESTAURANTE;INTERNACIONAL;GENERAL;NO DISPONIBLE;N/A;NO ESPECIFICADA;RIOBAMBA;1220;N/A;RIOBAMBA 1220;Recoleta;2;1116.0;C1116ABJ
-58.37672012;-34.60087315;2506;TELE LUNCH;RESTAURANTE;MINUTAS;CLASICO PORTENIO;4326 1567;N/A;lunes a sabado de 8 a 1.30;MAIPU;619;N/A;MAIPU 619;San Nicolas;1;1006.0;C1006ACG
-58.37275489;-34.61963397;2625;TELMO BAR;RESTAURANTE;TRADICIONAL;CLASICO PORTENIO;4362 6436;N/A;lunes a domingo de 9 a 16;CALVO CARLOS;492;N/A;CALVO, CARLOS 492;San Telmo;1;1102.0;C1102AAJ
-58.41986223;-34.58810069;458;TE MATARE RAMIREZ;RESTAURANTE;MEDITERRANEA;ROMANTICO;4831 9156;www.tematareramirez.com.ar;lunes a domingo de 12 a 15 y de 21 a 1;PARAGUAY;4062;N/A;PARAGUAY 4062;Palermo;14;1425.0;C1425BSF
-58.37106824;-34.60404667;2507;TEMPLAR;RESTAURANTE;TRADICIONAL;CLASICO PORTENIO;4325 0020;N/A;lunes a viernes de 7.30 a 19.30;25 DE MAYO;314;N/A;25 DE MAYO 314;San Nicolas;1;1002.0;C1002ABH
-58.39212636;-34.61826637;2090;TENEDOR LIBRE;OTROS;TRADICIONAL;CLASICO PORTENIO;4382 3145;N/A;NO ESPECIFICADA;INDEPENDENCIA;1822;N/A;INDEPENDENCIA AV. 1822;San Cristobal;3;1225.0;C1225AAN
-58.39238658;-34.58843213;1936;TENORIO;RESTAURANTE;INTERNACIONAL;MODERNO;4802 6214;N/A;NO ESPECIFICADA;JUNIN;1789;N/A;JUNIN 1789;Recoleta;2;1113.0;C1113AAS
-58.52300817;-34.63426463;1281;TEOCALI;RESTAURANTE;PIZZERIA;MEXICANO;4644 7266;N/A;NO ESPECIFICADA;JUSTO JUAN B.;9390;N/A;JUSTO, JUAN B. AV. 9390;Liniers;9;1408.0;C1408AKX
-58.37177997;-34.58819753;2048;TERMINAL DE OMNIBUS RETIRO CONFITER;RESTAURANTE;MINUTAS;MODERNO;4310 0700;N/A;NO ESPECIFICADA;RAMOS MEJIA JOSE MARIA DR.;1690;N/A;RAMOS MEJIA, JOSE MARIA, DR. AV. 1690;Retiro;1;1104.0;C1104AJQ
-58.37177997;-34.58819753;2049;TERRAZA VISTA RETIRO;RESTAURANTE;GASTRONOMIA GENERAL;GENERAL;NO DISPONIBLE;N/A;NO ESPECIFICADA;RAMOS MEJIA JOSE MARIA DR.;1690;N/A;RAMOS MEJIA, JOSE MARIA, DR. AV. 1690;Retiro;1;1104.0;C1104AJQ
-58.37290824;-34.61853931;2627;TERRITORIO;RESTAURANTE;MINUTAS;CLASICO PORTENIO;4307 0896;gonzalogirolami@hotmail.com;NO ESPECIFICADA;ESTADOS UNIDOS;500;N/A;ESTADOS UNIDOS 500;San Telmo;1;1101.0;C1101AAJ
-58.43665251;-34.58604283;460;TERTULIANO;RESTAURANTE;GASTRONOMIA GENERAL;GENERAL;NO DISPONIBLE;N/A;NO ESPECIFICADA;HUMBOLDT;1549;N/A;HUMBOLDT 1549;Palermo;14;1414.0;C1414CTM
-58.38802368;-34.6011446;2508;TESEO RESTAURANTE;RESTAURANTE;INTERNACIONAL;MODERNO;4371 9944;N/A;NO ESPECIFICADA;PARANA;645;N/A;PARANA 645;San Nicolas;1;1017.0;C1017AAM
-58.36635403;-34.60972011;1630;T.G.I FRIDAY'S;RESTAURANTE;AMERICANA;AMERICANO;4342 5611;fridaysmp@sudnet.com.ar;NO ESPECIFICADA;MOREAU DE JUSTO ALICIA;1010;N/A;MOREAU DE JUSTO, ALICIA AV. 1010;Puerto Madero;1;1107.0;C1107AAV
-58.41021235;-34.58909367;452;T.G.I. FRIDAY'S;RESTAURANTE;AMERICANA;AMERICANO;1557778284;fridaysap@ciudad.com.ar;NO ESPECIFICADA;DIAZ CNEL.;1900;N/A;DIAZ, CNEL. AV. 1900;Palermo;14;1425.0;C1425DQR
-58.37811701;-34.60320692;2511;THEBLOW;CAFE;INTERNACIONAL;MODERNO;4322 8918;N/A;lunes a domingo de 7 a 00;ESMERALDA;428;N/A;ESMERALDA 428;San Nicolas;1;1007.0;C1007ABB
-58.43453673;-34.56689996;459;THE COFEE STORE;OTROS;GASTRONOMIA GENERAL;CLASICO PORTENIO;4773 4488;N/A;lunes a domingo de 20 a 00;NEWBERY JORGE;1651;N/A;NEWBERY, JORGE 1651;Palermo;14;1426.0;C1426CXC
-58.37501009;-34.60223081;2510;THE COFFEE STORE;RESTAURANTE;TRADICIONAL;MODERNO;4328 6499;www.coffeestore.com;NO ESPECIFICADA;LAVALLE;576;N/A;LAVALLE 576;San Nicolas;1;1047.0;C1047AAL
-58.38649855;-34.60052093;2509;THE COFFEE STORE;RESTAURANTE;TRADICIONAL;MODERNO;4371 1908;www.coffeestore.com;NO ESPECIFICADA;VIAMONTE;1393;N/A;VIAMONTE 1393;San Nicolas;1;1053.0;C1053ACA
-58.39756634;-34.58748059;1938;THE COFFEE STORE;RESTAURANTE;MINUTAS;MODERNO;4803 4963;N/A;NO ESPECIFICADA;PUEYRREDON AV;2180;N/A;PUEYRREDON AV. 2180;Recoleta;2;1119.0;C1119ACR
-58.40047819;-34.5948775;461;THE COFFEE STORE;CONFITERIA;MINUTAS;MODERNO;1557778945;N/A;NO ESPECIFICADA;SANTA FE;2353;N/A;SANTA FE AV. 2353;Recoleta;2;1123.0;C1123AAF
-58.36553521;-34.61901859;1632;THE COFFE STORE;RESTAURANTE;MINUTAS;MODERNO;4315 1385;N/A;NO ESPECIFICADA;MOREAU DE JUSTO ALICIA;1788;N/A;MOREAU DE JUSTO, ALICIA AV. 1788;Puerto Madero;1;1107.0;C1107AFJ
-58.4469863;-34.60544606;2687;THE COUSINS;OTROS;MINUTAS;MODERNO;4856 5833;N/A;NO ESPECIFICADA;PUEYRREDON HONORIO DR.;1295;N/A;PUEYRREDON, HONORIO, DR. AV. 1295;Villa Crespo;15;1414.0;C1414CEB
-58.39180184;-34.63451876;1588;THE FAMILY;RESTAURANTE;MINUTAS;MODERNO;NO DISPONIBLE;N/A;NO ESPECIFICADA;CASEROS;2100;N/A;CASEROS AV. 2100;Parque Patricios;4;1264.0;C1264AAN
-58.38850465;-34.63422337;938;THE FOX;CAFE;MINUTAS;BRITANICA;4306 0055;N/A;NO ESPECIFICADA;PERDRIEL;27;N/A;PERDRIEL 27;Barracas;4;1280.0;C1280AEA
-58.45436249;-34.62584708;1204;THE GRANTS;RESTAURANTE;INTERNACIONAL;MODERNO;4633 9911;N/A;NO ESPECIFICADA;RIVADAVIA;6226;N/A;RIVADAVIA AV. 6226;Flores;7;1406.0;C1406GLS
-58.3617274;-34.61360302;2829;THE LIBRARY LOUNGE;RESTAURANTE;INTERNACIONAL;ELEGANTE;4010 9200;reservasuniverse@faenahotels.com;NO ESPECIFICADA;Salotti;445;N/A;SALOTTI MARTHA 445;Puerto Madero;1;;CnanXXX
-58.43876066;-34.62866798;1071;THOMPSON;RESTAURANTE;TRADICIONAL;ELEGANTE;NO DISPONIBLE;N/A;NO ESPECIFICADA;DIRECTORIO;801;N/A;DIRECTORIO AV. 801;Caballito;6;1424.0;C1424CII
-58.43230448;-34.59378927;462;THYMUS;CONFITERIA;FRANCESA;FRANCES;4772 1936;www.restarurant-thymus.com.ar;martes a sabado de 20.30 a 00.30;LERMA;525;N/A;LERMA 525;Villa Crespo;15;1414.0;C1414AZK
-58.43407071;-34.62593155;1074;TIA MARGARITA;RESTAURANTE;GASTRONOMIA GENERAL;GENERAL;NO DISPONIBLE;N/A;NO ESPECIFICADA;GOYENA PEDRO;500;N/A;GOYENA, PEDRO AV. 500;Caballito;6;1424.0;C1424BSR
-58.45005758;-34.55373858;555;TIA MARIA;RESTAURANTE;INTERNACIONAL;MODERNO;4781 8519;N/A;NO ESPECIFICADA;DEL LIBERTADOR;6301;N/A;DEL LIBERTADOR AV. 6301;Belgrano;13;1428.0;C1428ARG
-58.36932205;-34.60187153;2512;TICARO;RESTAURANTE;MINUTAS;MODERNO;4375 0125;www.ticaro.com.ar;lunes a viernes de 8 a 21.30;LAVALLE;102;N/A;LAVALLE 102;San Nicolas;1;1047.0;C1047AAD
-58.47277692;-34.62779007;1205;TID' TUNA;RESTAURANTE;JUDIA;CLASICO PORTENIO;4637 1465;N/A;NO ESPECIFICADA;ARGERICH;404;N/A;ARGERICH 404;Flores;7;1406.0;C1406AMF
-58.39144958;-34.60670601;2513;TIEMPO CAFE;RESTAURANTE;MINUTAS;CLASICO PORTENIO;4371 5293;N/A;lunes a viernes de 7.30 a 19.30;PERON JUAN DOMINGO TTE.;1755;N/A;PERON, JUAN DOMINGO, TTE. GENERAL 1755;San Nicolas;1;1037.0;C1037ACG
